,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
245,dyre-fish-market-bronx,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.88888, 'longitude': -73.83094}",(718) 654-7050,5291.431855378857,hYCGedpqD2W7FTWlM4JRrA,https://s3-media2.fl.yelpcdn.com/bphoto/WDO83CBBqXH2wp7-Gd-J-A/o.jpg,False,"{'address1': '3828 Dyre Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['3828 Dyre Ave', 'Bronx, NY 10466']}",Dyre Fish Market,+17186547050,$$,4.0,40,[],https://www.yelp.com/biz/dyre-fish-market-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
246,arthur-avenue-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.8558807373047, 'longitude': -73.8874588012695}",,1412.320778294195,2F0onUXsdSunj3FN7YsxBw,https://s3-media2.fl.yelpcdn.com/bphoto/EmoSYKPPd3gY9lKezd2aeQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",Arthur Avenue,,,4.5,7,[],https://www.yelp.com/biz/arthur-avenue-new-york?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
247,nobodys-pizza-bronx,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.8072349, 'longitude': -73.9269925}",(718) 942-5575,6838.311543693149,JAWWRCjAjAIKOflewu2gFA,https://s3-media2.fl.yelpcdn.com/bphoto/M_vmcdYNdUrC3Bk3egwwxA/o.jpg,False,"{'address1': '136 Alexander Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['136 Alexander Ave', 'Bronx, NY 10454']}",Nobodys Pizza,+17189425575,$$,4.0,124,['pickup'],https://www.yelp.com/biz/nobodys-pizza-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
248,the-wooden-spoon-new-rochelle,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 40.90845, 'longitude': -73.78324}",(914) 278-9432,9696.533595612966,APeTQNsmzQmUHB5qoiuTEg,https://s3-media2.fl.yelpcdn.com/bphoto/9awpjQwuyG5Od0h6-Yxc-w/o.jpg,False,"{'address1': '16 Division St', 'address2': '', 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['16 Division St', 'New Rochelle, NY 10801']}",The Wooden Spoon,+19142789432,$$,4.5,408,[],https://www.yelp.com/biz/the-wooden-spoon-new-rochelle?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
249,pupuseria-salvadoreña-bronx,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","{'latitude': 40.8321599931289, 'longitude': -73.8651540258206}",(718) 409-4013,2290.0585114079913,1jTtw6l85Ywq3QqvXGxBeg,https://s3-media1.fl.yelpcdn.com/bphoto/H9YZzL0DmWZTQI2iP8dGUQ/o.jpg,False,"{'address1': '1824 Westchester Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1824 Westchester Ave', 'Bronx, NY 10472']}",Pupuseria Salvadoreña,+17184094013,$$,4.5,9,[],https://www.yelp.com/biz/pupuseria-salvadore%C3%B1a-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
250,rocatone-seafood-restaurant-bronx,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.8825792, 'longitude': -73.8631851}",(718) 654-6480,3446.7105362705693,mt44XPN43DUcZUSPLgQ8zw,https://s3-media1.fl.yelpcdn.com/bphoto/nCMePiRjv0e1Nh-d41oiqQ/o.jpg,False,"{'address1': '3740 White Plains Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['3740 White Plains Rd', 'Bronx, NY 10467']}",Rocatone Seafood Restaurant,+17186546480,$,3.5,32,[],https://www.yelp.com/biz/rocatone-seafood-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
251,smashburger-bronx,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.88441, 'longitude': -73.90069}",(718) 618-4229,4331.878534043269,4WeJJ-clBK0KiOodhVxCzg,https://s3-media2.fl.yelpcdn.com/bphoto/dBYqAg_XT3Z3k1uJvoCBHQ/o.jpg,False,"{'address1': '193 W 237th St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['193 W 237th St', 'Bronx, NY 10463']}",Smashburger,+17186184229,$$,4.0,84,[],https://www.yelp.com/biz/smashburger-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
252,la-cabana-2-salvadorena-restaurant-bronx,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","{'latitude': 40.875681, 'longitude': -73.886979}",(718) 367-6810,2926.7648766533903,Y-8xSuVqUNfPIlOP2TfKsQ,https://s3-media3.fl.yelpcdn.com/bphoto/tfLahTuRRax1ROBgF6LMHg/o.jpg,False,"{'address1': '3150 Villa Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['3150 Villa Ave', 'Bronx, NY 10468']}",La Cabana 2 Salvadorena Restaurant,+17183676810,$,3.5,10,[],https://www.yelp.com/biz/la-cabana-2-salvadorena-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
254,mei-mei-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.8699376483647, 'longitude': -73.8916917516366}",(718) 367-7977,2608.269148774584,qvXUXFKijyprAOMtxRGyGQ,https://s3-media2.fl.yelpcdn.com/bphoto/WJFovKFYtethIYCXiieGAw/o.jpg,False,"{'address1': '2833 Grand Concourse', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['2833 Grand Concourse', 'Bronx, NY 10468']}",Mei Mei Restaurant,+17183677977,$,3.5,45,[],https://www.yelp.com/biz/mei-mei-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
255,harvest-on-hudson-hastings-on-hudson-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.9985874, 'longitude': -73.8845889}",(914) 478-2800,16314.335515796476,Tt2GuzCV4QB1UeIR7yUQnQ,https://s3-media1.fl.yelpcdn.com/bphoto/PGqS09cF_BSxzt4MRrCdDw/o.jpg,False,"{'address1': '1 River St', 'address2': None, 'address3': '', 'city': 'Hastings on Hudson', 'zip_code': '10706', 'country': 'US', 'state': 'NY', 'display_address': ['1 River St', 'Hastings on Hudson, NY 10706']}",Harvest on Hudson,+19144782800,$$$,4.0,676,['restaurant_reservation'],https://www.yelp.com/biz/harvest-on-hudson-hastings-on-hudson-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
256,buffalo-wild-wings-bronx,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.8843468007578, 'longitude': -73.899754062295}",(718) 549-9453,4296.70926697035,wCo4cR9j8gCaAWyHDRYlOA,https://s3-media3.fl.yelpcdn.com/bphoto/FiN1BsX1VxGtkXAV2GzwzQ/o.jpg,False,"{'address1': '193 W 237th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['193 W 237th St', 'Bronx, NY 10463']}",Buffalo Wild Wings,+17185499453,$$,2.0,208,[],https://www.yelp.com/biz/buffalo-wild-wings-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
257,mutz-fast-fresh-italian-bronx-3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]","{'latitude': 40.82355, 'longitude': -73.83742}",(917) 708-9006,4285.9291866056865,_-mzU-B7_fYSoXwLMHWtmQ,https://s3-media2.fl.yelpcdn.com/bphoto/TK2EV-9Ym4AqWzulubdliQ/o.jpg,False,"{'address1': '815 Hutchinson River Pkwy', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['815 Hutchinson River Pkwy', 'Bronx, NY 10465']}",MUTZ Fast Fresh Italian,+19177089006,$$,4.0,82,"['delivery', 'pickup']",https://www.yelp.com/biz/mutz-fast-fresh-italian-bronx-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
260,h-i-m-ital-health-food-market-bronx,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.8977611362934, 'longitude': -73.8547707349062}",(718) 798-0018,5253.2978108350135,iJci5KN7H39D3JXHiNBDKw,https://s3-media2.fl.yelpcdn.com/bphoto/HDv3VOLZeVFuD0E3JYn12A/o.jpg,False,"{'address1': '4374B White Plains Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['4374B White Plains Rd', 'Bronx, NY 10466']}",H.I.M Ital Health Food Market,+17187980018,$,4.5,36,[],https://www.yelp.com/biz/h-i-m-ital-health-food-market-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
261,bestia-kitchen-bronx,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.84023, 'longitude': -73.9217199}",(201) 285-9711,4439.251544246235,bkqX7dLzl-yTbkZa-2o7hw,https://s3-media1.fl.yelpcdn.com/bphoto/8jFc0ICVGQfIQd_GFVf3Xg/o.jpg,False,"{'address1': '1353 Edward L Grant', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['1353 Edward L Grant', 'Bronx, NY 10452']}",Bestia Kitchen,+12012859711,,3.5,7,[],https://www.yelp.com/biz/bestia-kitchen-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
262,national-restaurant-and-coffee-shop-bronx,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.8729995, 'longitude': -73.8891447}",(718) 365-5515,2737.0207137026496,v2RkWChvH9sLZYUijLI3zQ,https://s3-media3.fl.yelpcdn.com/bphoto/QzDLsEFuMY9dv-RjDSTdXA/o.jpg,False,"{'address1': '8 Bedford Park Blvd E', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['8 Bedford Park Blvd E', 'Bronx, NY 10468']}",National Restaurant & Coffee Shop,+17183655515,$,4.0,59,"['delivery', 'pickup']",https://www.yelp.com/biz/national-restaurant-and-coffee-shop-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
263,pyeongandong-fort-lee,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.851355, 'longitude': -73.965705}",,7930.849466905729,04DsleqgEGQfoBhNTeTJlA,https://s3-media2.fl.yelpcdn.com/bphoto/YoiZh33AWkkYYkIf5k9_NQ/o.jpg,False,"{'address1': '2020 N Central Rd', 'address2': '', 'address3': None, 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['2020 N Central Rd', 'Fort Lee, NJ 07024']}",PyeongAnDong,,,5.0,3,[],https://www.yelp.com/biz/pyeongandong-fort-lee?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
264,caridad-and-louies-restaurant-bronx,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.86587, 'longitude': -73.83774}",(718) 862-3939,3203.675899560517,EayuK2X0_TQuHnZlMRiViw,https://s3-media3.fl.yelpcdn.com/bphoto/h8BXxUeSQSPY0dOO12SN5Q/o.jpg,False,"{'address1': '1660 E Gun Hill Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10469', 'country': 'US', 'state': 'NY', 'display_address': ['1660 E Gun Hill Rd', 'Bronx, NY 10469']}",Caridad and Louie's Restaurant,+17188623939,$$,3.0,136,"['delivery', 'pickup']",https://www.yelp.com/biz/caridad-and-louies-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
265,texas-de-brazil-yonkers,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.9634549, 'longitude': -73.8556255}",(914) 652-9660,12440.700369884618,8VqL2-M3LZkEoLH1tyOU_g,https://s3-media2.fl.yelpcdn.com/bphoto/10TpeU38MbFpj5j6sh-qsw/o.jpg,False,"{'address1': '1 Ridge Hill Blvd', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10710', 'country': 'US', 'state': 'NY', 'display_address': ['1 Ridge Hill Blvd', 'Yonkers, NY 10710']}",Texas de Brazil,+19146529660,$$$,4.0,400,[],https://www.yelp.com/biz/texas-de-brazil-yonkers?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
266,the-handpulled-noodle-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.828384, 'longitude': -73.948674}",(917) 262-0213,7020.861539107785,NebgteFykeM1gwiVgPcCHw,https://s3-media1.fl.yelpcdn.com/bphoto/COoHy_7TZFhjbZ-UEjSWPg/o.jpg,False,"{'address1': '3600 Broadway', 'address2': 'Ste 3', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3600 Broadway', 'Ste 3', 'New York, NY 10031']}",The Handpulled Noodle,+19172620213,$$,4.0,646,"['delivery', 'pickup']",https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
268,fratillis-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8095922, 'longitude': -73.8804914}",(718) 542-7340,4775.50444700249,Ze4n9o0oRBUglrZNgLlWFg,https://s3-media2.fl.yelpcdn.com/bphoto/YfBPHe2KzxifmfyZwn9GXA/o.jpg,False,"{'address1': '404 Hunts Point Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10474', 'country': 'US', 'state': 'NY', 'display_address': ['404 Hunts Point Ave', 'Bronx, NY 10474']}",Fratilli's Pizza,+17185427340,$,4.0,31,[],https://www.yelp.com/biz/fratillis-pizza-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
269,gurra-cafe-bronx,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.8539505004883, 'longitude': -73.8892364501953}",(718) 220-4254,1510.6694488735952,fkDgH1Y24jXb9uoDR4yRww,https://s3-media2.fl.yelpcdn.com/bphoto/Q4U3ztNBVUQp90CNC8z2uA/o.jpg,False,"{'address1': '2325 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2325 Arthur Ave', 'Bronx, NY 10458']}",Gurra Cafe,+17182204254,$,4.0,19,[],https://www.yelp.com/biz/gurra-cafe-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
271,estrellita-poblana-taqueria-express-bronx-3,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.8897, 'longitude': -73.89853}",(347) 899-8461,4755.495368209719,YYdJaXoTK6Owv2I4l3u_PA,https://s3-media2.fl.yelpcdn.com/bphoto/9bVqiHM7V1s0JhKAOuKIEA/o.jpg,False,"{'address1': '5975 Broadway', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10471', 'country': 'US', 'state': 'NY', 'display_address': ['5975 Broadway', 'Bronx, NY 10471']}",Estrellita Poblana Taqueria Express,+13478998461,,4.5,15,"['delivery', 'pickup']",https://www.yelp.com/biz/estrellita-poblana-taqueria-express-bronx-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
272,bella-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.86291, 'longitude': -73.90197}",(718) 872-7206,2819.1665265690226,Z0YgJYJS47WdpbmRWOGsEA,https://s3-media2.fl.yelpcdn.com/bphoto/bm7egZgdaPq8QpCyl_ApxA/o.jpg,False,"{'address1': '19 W Fordham Rd', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['19 W Fordham Rd', 'Bronx, NY 10468']}",Bella Pizza,+17188727206,$,4.5,44,"['delivery', 'pickup']",https://www.yelp.com/biz/bella-pizza-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
273,hibachi-grill-and-supreme-buffet-bronx-4,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.8251460648352, 'longitude': -73.921291831937}",(718) 590-1627,5165.5458165257405,z9uTP0OgfJ3iSjlu77uZ9A,https://s3-media4.fl.yelpcdn.com/bphoto/l6V1zWwjecPWDsYy5QuUHw/o.jpg,False,"{'address1': '200 E 161st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['200 E 161st St', 'Bronx, NY 10451']}",Hibachi Grill & Supreme Buffet,+17185901627,$$,3.5,66,[],https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-bronx-4?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
274,edo-japanese-steakhouse-pelham,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.8970633444142, 'longitude': -73.8040622491409}",(914) 738-1413,7544.250081747744,dHBPdgXiYhbDig7BAZnH_A,https://s3-media2.fl.yelpcdn.com/bphoto/jVh_N8sN9TgrR5T0p0T5iw/o.jpg,False,"{'address1': '4787 Boston Post Rd', 'address2': '', 'address3': '', 'city': 'Pelham', 'zip_code': '10803', 'country': 'US', 'state': 'NY', 'display_address': ['4787 Boston Post Rd', 'Pelham, NY 10803']}",Edo Japanese Steakhouse,+19147381413,$$,4.0,304,[],https://www.yelp.com/biz/edo-japanese-steakhouse-pelham?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
275,la-cueva-fonda-mexicana-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.81533, 'longitude': -73.90412}",(347) 590-0570,4939.452440626483,SfPw0ZGXrqvcq_xLGSFuhA,https://s3-media2.fl.yelpcdn.com/bphoto/oN2nnRBy7dwxkmLfrAtFCg/o.jpg,False,"{'address1': '835 E 152nd St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10455', 'country': 'US', 'state': 'NY', 'display_address': ['835 E 152nd St', 'Bronx, NY 10455']}",La Cueva Fonda Mexicana,+13475900570,$,4.0,15,"['delivery', 'pickup']",https://www.yelp.com/biz/la-cueva-fonda-mexicana-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
276,tommys-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8195671, 'longitude': -73.8173523}",(718) 829-2828,5826.67683837526,9KA0qDvlj7hPYpSSG2nUUA,https://s3-media2.fl.yelpcdn.com/bphoto/4BNcoIuGTn3MLZZAYRQ21A/o.jpg,False,"{'address1': '4033 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['4033 E Tremont Ave', 'Bronx, NY 10465']}",Tommy's Pizza,+17188292828,$,4.0,94,"['delivery', 'pickup']",https://www.yelp.com/biz/tommys-pizza-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
277,habanero-mexican-cuisine-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.80856, 'longitude': -73.92916}",(718) 688-1600,6854.7976275312685,hg5LjqQ6pTM4U58nJiDylg,https://s3-media3.fl.yelpcdn.com/bphoto/VCCOU-yERyid1OGGTYo6oQ/o.jpg,False,"{'address1': '141 Lincoln Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['141 Lincoln Ave', 'Bronx, NY 10454']}",Habanero Mexican Cuisine,+17186881600,$$,4.5,35,"['delivery', 'pickup']",https://www.yelp.com/biz/habanero-mexican-cuisine-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
278,battambang-market-bronx,"[{'alias': 'cambodian', 'title': 'Cambodian'}]","{'latitude': 40.865021, 'longitude': -73.893517}",,2343.5560441935236,dH54zMwDvIc0pBauEBNsXQ,https://s3-media3.fl.yelpcdn.com/bphoto/eKb4ZGVFyCCHMkWvc_QIlg/o.jpg,False,"{'address1': '229 E Kingsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['229 E Kingsbridge Rd', 'Bronx, NY 10458']}",Battambang Market,,,4.0,3,[],https://www.yelp.com/biz/battambang-market-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
279,mega-seafood-bronx,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.828454115746, 'longitude': -73.874356653984}",(718) 842-2690,2653.1816007504312,8EhQleQF-vaBE-gGRJnAyg,https://s3-media3.fl.yelpcdn.com/bphoto/mRrpB5FaQSUtIt1dJWcy7g/o.jpg,False,"{'address1': '1181 Morrison Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1181 Morrison Ave', 'Bronx, NY 10472']}",Mega Seafood,+17188422690,$,4.0,6,[],https://www.yelp.com/biz/mega-seafood-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
280,bate-nabaya-african-and-american-restaurant-bronx,"[{'alias': 'senegalese', 'title': 'Senegalese'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.823753, 'longitude': -73.913856}",(718) 401-2283,4775.039222434367,WI05doY7Zskp-hfdCODRxQ,https://s3-media1.fl.yelpcdn.com/bphoto/ZT-RoDndM4T_AGBtoyin-Q/o.jpg,False,"{'address1': '860 Melrose Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['860 Melrose Ave', 'Bronx, NY 10451']}",Bate Nabaya African & American Restaurant,+17184012283,,5.0,5,[],https://www.yelp.com/biz/bate-nabaya-african-and-american-restaurant-bronx?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
